Date,Actual_Close,Predicted_Close,Signal,Market_Return,Stop_Loss_Return,Protected_Return,Strategy_Return,Prediction_Change,Position_Size,Trade,Transaction_Cost,Net_Return,Portfolio_Value,Expected_Return,CVaR_Position,CVaR_Turnover,CVaR_Value,CVaR_Net_Return,CVaR_Portfolio_Value
2025-04-29,24302.1382478168,24381.049,1,0.0022562623163533,0.0022562623163533,0.0022562623163533,0.0022562623163533,0.0032470703350675,0.2,0.0,0.0,0.0004512524632706,65010.10316775715,0.0064650693323951,0.11255381185475406,0.19999999998895288,0.0015500388859399652,5.395092426084807e-05,91660.3314962453
2025-04-30,24321.953043032325,24452.934,1,0.0008153519255575,0.0008153519255575,0.0008153519255575,0.0008153519255575,0.0053852976665128,0.5,0.0,0.0,0.0004076759627787,65036.6062241564,0.0032470703350675,0.312553811828581,0.19999999997382695,0.00429792158803324,5.484135234094307e-05,91665.35827278058
2025-05-02,24337.247023585234,24705.96,1,0.0006288138343928,0.0006288138343928,0.0006288138343928,0.0006288138343928,0.01515015137322,1.0,0.0,0.0,0.0006288138343928,65077.50214189211,0.0053852976665128,0.5125538117594828,0.19999999993090178,0.00703769762160142,0.00012230092777422395,91676.56903114209
2025-05-05,24413.823517831315,24728.916,1,0.0031464731475943,0.0031464731475943,0.0031464731475943,0.0031464731475943,0.0129063144057934,1.0,0.0,0.0,0.0031464731475943,65282.26675489408,0.01515015137322,0.7125538117571439,0.19999999999766116,0.009769498892881014,0.002042031434912156,91863.77546694857
2025-05-06,24392.671979093026,24640.75,1,-0.0008663755074186,-0.0008663755074186,-0.0008663755074186,-0.0008663755074186,0.0101701864035068,1.0,0.0,0.0,-0.0008663755074186,65225.70779790887,0.0129063144057934,0.9125538117535601,0.19999999999641616,0.012493454955452944,-0.0009906142717011845,91772.77389991865
2025-05-07,24406.100875949152,24554.148,1,0.0005505299652139,0.0005505299652139,0.0005505299652139,0.0005505299652139,0.0060659883691925,0.5,0.0,0.0,0.0002752649826069,65243.662151231394,0.0101701864035068,0.9332409186702953,0.020687106916735254,0.012758310720593878,0.0004930899835750105,91818.02613549361
2025-05-08,24324.3349207033,24646.154,1,-0.0033502260627968,-0.0033502260627968,-0.0033502260627968,-0.0033502260627968,0.013230334163126,1.0,0.0,0.0,-0.0033502260627968,65025.08113386003,0.0060659883691925,0.9345717158723071,0.0013307972020117909,0.012758310311753047,-0.003132357317270141,91530.4192694708
2025-05-09,24128.82918787773,24587.984,1,-0.0080374544037036,-0.0080374544037036,-0.0080374544037036,-0.0080374544037036,0.019029303433958,1.0,0.0,0.0,-0.0080374544037036,64502.4450091495,0.013230334163126,0.9358921467379242,0.0013204308656170616,0.012758310581626919,-0.007523510887055961,90841.78916360014
2025-05-12,24620.70391758511,24294.68,-1,0.0203853542116538,0.0203853542116538,0.0203853542116538,0.0203853542116538,-0.013241860130256,1.0,2.0,0.002,0.0183853542116538,65688.34530816044,0.019029303433958,0.9372022955416461,0.0013101488037219333,0.012758311052906934,0.019103890613787786,92577.22076694232
2025-05-13,24600.763706027243,24489.275,-1,-0.0008098960787072,-0.0008098960787072,-0.0008098960787072,0.0008098960787072,-0.0045319205273259,0.2,0.0,0.0,0.0001619792157414,65698.98545481682,-0.013241860130256,0.7372022955418682,0.1999999999997779,0.010021772843407727,-0.0007970572483730834,92503.43142209579
2025-05-14,24643.74548613192,24664.52,1,0.0017471725926192,0.0017471725926192,0.0017471725926192,-0.0017471725926192,0.0008429933623431,0.2,2.0,0.002,-0.0023494345185238,65544.62999055727,-0.0045319205273259,0.5372022955450861,0.19999999999678209,0.007292883053612893,0.0007385851274717118,92571.75308078426
2025-05-15,24904.22376487295,24738.803,-1,0.0105697520244076,0.0105697520244076,0.0105697520244076,0.0105697520244076,-0.0066422774881373,0.5,2.0,0.002,0.0032848760122038,65759.93597334203,0.0008429933623431,0.53720229478469,7.603961904578682e-10,0.007282964451179426,0.005678095042056489,93097.38429298674
2025-05-16,24975.73159133404,24898.547,-1,0.0028713132011748,0.0028713132011748,0.0028713132011748,-0.0028713132011748,-0.0030903836010482,0.2,0.0,0.0,-0.0005742626402349,65722.17249888829,-0.0066422774881373,0.33720229482139447,0.19999999996329548,0.0045653607146070915,0.0007682134006238113,93168.90295116362
2025-05-19,24957.013101563505,25092.15,1,-0.0007494671258009,-0.0007494671258009,-0.0007494671258009,0.0007494671258009,0.0054147865326091,0.5,2.0,0.002,-0.0016252664370995,65615.3564577526,-0.0030903836010482,0.13720229493848837,0.1999999998829061,0.0018550920424157988,-0.00030282860952374235,93140.68874183207
2025-05-20,24788.21627627826,25118.852,1,-0.0067635026915408,-0.0067635026915408,-0.0067635026915408,-0.0067635026915408,0.0133384233878154,1.0,0.0,0.0,-0.0067635026915408,65171.56681774418,0.0054147865326091,0.33720229474586244,0.19999999980737407,0.004553227243187043,-0.002480668627914749,92909.63755728783
2025-05-21,24803.811144758925,24977.488,1,0.0006291242704536,0.0006291242704536,0.0006291242704536,0.0006291242704536,0.0070020229644335,0.5,0.0,0.0,0.0003145621352268,65192.06732495844,0.0133384233878154,0.5372022947450517,0.19999999999918922,0.007244300394295115,0.00013796700176829115,92922.45602141699
2025-05-22,24683.84331805528,24894.572,1,-0.0048366690910318,-0.0048366690910318,-0.0048366690910318,-0.0048366690910318,0.0085371098507411,0.5,0.0,0.0,-0.0024183345455159,65034.41109645288,0.0070020229644335,0.7372022947396681,0.19999999999461648,0.009928419968218605,-0.0037656035527996842,92572.54689088787
2025-05-23,24788.480850922733,24845.348,1,0.0042391102357595,0.0042391102357595,0.0042391102357595,0.0042391102357595,0.0022940957705018,0.2,0.0,0.0,0.0008478220471519,65089.548704004,0.0085371098507411,0.9372022946702062,0.19999999993053807,0.012605691032430144,0.003772903840383225,92921.81420856656
2025-05-26,24919.917856202017,24910.91,-1,0.0053023420866225,0.0053023420866225,0.0053023420866225,0.0053023420866225,-0.0003614721466577,0.2,2.0,0.002,-0.0009395315826754,65028.3950172945,0.0022940957705018,0.9372023055596157,1.0889409485237422e-08,0.012589585489768707,0.004969367217558981,93383.57682589072
2025-05-27,24861.99655278916,24980.307,1,-0.0023242975256614,-0.0023242975256614,-0.0023242975256614,0.0023242975256614,0.0047586864940485,0.2,2.0,0.002,-0.0015351404948677,64928.56729478719,-0.0003614721466577,0.7372023069677366,0.1999999985918791,0.00989041248276102,-0.0019134774965888653,93204.88945308341
2025-05-28,24794.292576960983,25008.178,1,-0.0027231914252913,-0.0027231914252913,-0.0027231914252913,-0.0027231914252913,0.008626397481401,0.5,0.0,0.0,-0.0013615957126456,64840.16083593038,0.0047586864940485,0.9372023069529339,0.19999999998519735,0.012557324778026638,-0.0027521812860426516,92948.37270056296
2025-05-29,24818.585658990527,24964.115,1,0.0009797852450978,0.0009797852450978,0.0009797852450978,0.0009797852450978,0.0058637241867469,0.5,0.0,0.0,0.0004898926225489,64871.92555236879,0.008626397481401,0.9534292484468863,0.016226941493952318,0.012758310934003272,0.0009179289683789915,93033.6927044285
2025-05-30,24776.62953154644,25046.633,1,-0.0016905124256703,-0.0016905124256703,-0.0016905124256703,-0.0016905124256703,0.0108975059787604,1.0,0.0,0.0,-0.0016905124256703,64762.25875614536,0.0058637241867469,0.9546467854592319,0.0012175370123456153,0.012758310205918316,-0.001615059789957386,92883.43772823032
2025-06-02,24739.52899930246,24866.314,1,-0.0014974002899281,-0.0014974002899281,-0.0014974002899281,-0.0014974002899281,0.0051247944413619,0.5,0.0,0.0,-0.000748700144964,64713.77124362643,0.0108975059787604,0.9558555023791306,0.0012087169198987668,0.012758310140045472,-0.0014325070233117787,92750.38155133529
2025-06-03,24617.758380964147,24815.137,1,-0.0049221073829556,-0.0049221073829556,-0.0049221073829556,-0.0049221073829556,0.0080177332144292,0.5,0.0,0.0,-0.0024610536914778,64554.50717801785,0.0051247944413619,0.9570554518889748,0.0011999495098441448,0.0127583101547014,-0.004711929655150475,92313.34827797704
2025-06-04,24619.266901676827,24717.941,1,6.12777446806767e-05,6.12777446806767e-05,6.12777446806767e-05,6.12777446806767e-05,0.0040080031106227,0.2,0.0,0.0,1.225554893613534e-05,64555.298328939614,0.0080177332144292,0.9582467300552918,0.0011912781663170335,0.012758310241073545,5.752792029910447e-05,92318.6588729193
2025-06-05,24700.62087190453,24469.717,-1,0.0033044838643088,0.0033044838643088,0.0033044838643088,0.0033044838643088,-0.0093480999162725,0.5,2.0,0.002,-0.0003477580678455,64532.84870312355,0.0040080031106227,0.9594294103271176,0.0011826802718257756,0.012758310138593965,0.003169236325097441,92611.23852010364
2025-06-06,24887.532835094586,24578.04,-1,0.0075670957487006,0.0075670957487006,0.0075670957487006,-0.0075670957487006,-0.012435657529627,1.0,0.0,0.0,-0.0075670957487006,64044.52245805061,-0.0093480999162725,0.7594294103468394,0.19999999998027818,0.010086403995357303,0.005546675062493494,93124.92296730973
2025-06-09,25020.821990424403,24929.23,-1,0.0053556596474626,0.0053556596474626,0.0053556596474626,-0.0053556596474626,-0.0036606307522373,0.2,0.0,0.0,-0.0010711319294925,63975.92232513668,-0.012435657529627,0.5594294103502405,0.1999999999965989,0.007421086559086736,0.0027961135186199805,93385.31082333908
2025-06-10,25072.38333595588,25123.1,1,0.0020607374750201,0.0020607374750201,0.0020607374750201,-0.0020607374750201,0.0020228098527589,0.2,2.0,0.002,-0.002412147495004,63821.602964359525,-0.0036606307522373,0.35942941036090725,0.19999999998933327,0.004762263815214025,0.0005406896555657662,93435.80329488305
2025-06-11,25115.038221544804,25141.676,1,0.0017012696805633,0.0017012696805633,0.0017012696805633,0.0017012696805633,0.0010606306158174,0.2,0.0,0.0,0.0003402539361126,63843.31851597717,0.0020228098527589,0.3594294104987391,1.3783185703886147e-10,0.004756586778636754,0.0006114863582464133,93492.93801396969
2025-06-12,24974.84400784348,25216.611,1,-0.0055820824346212,-0.0055820824346212,-0.0055820824346212,-0.0055820824346212,0.0096804205095572,0.5,0.0,0.0,-0.0027910412173106,63665.12918254919,0.0010606306158174,0.35942941049054833,8.190781386474555e-12,0.004750963272837343,-0.0020063645987937334,93305.35709290123
2025-06-13,24816.47626016319,25047.367,1,-0.0063410905641915,-0.0063410905641915,-0.0063410905641915,-0.0063410905641915,0.0093039292692592,0.5,0.0,0.0,-0.0031705452820957,63463.27600758543,0.0096804205095572,0.5594294104127591,0.19999999992221074,0.007385907285040881,-0.0037473925556217712,92955.70529233167
2025-06-16,24896.83535072672,24822.791,-1,0.0032381346054566,0.0032381346054566,0.0032381346054566,0.0032381346054566,-0.0029740466884099,0.2,2.0,0.002,-0.0013523730789086,63377.44998161342,0.0093039292692592,0.7594294102981617,0.19999999988540262,0.010014761544122067,0.0022591346540025738,93165.70474744483
2025-06-17,24869.99106908386,24878.258,1,-0.0010782206358638,-0.0010782206358638,-0.0010782206358638,0.0010782206358638,0.0003324058658959,0.2,2.0,0.002,-0.0017843558728272,63264.36205653392,-0.0029740466884099,0.559429410305998,0.19999999999216367,0.0073688080336803095,-0.0008031883344932075,93090.87514021684
2025-06-18,24834.182001884583,25046.383,1,-0.0014398504245459,-0.0014398504245459,-0.0014398504245459,-0.0014398504245459,0.0085447146235505,0.5,0.0,0.0,-0.0007199252122729,63218.81644725106,0.0003324058658959,0.5594293444325632,6.5873434818009e-08,0.007360376752456422,-0.0008054946449580955,93015.89093879695
2025-06-19,24808.884633492333,24990.65,1,-0.0010186511635588,-0.0010186511635588,-0.0010186511635588,-0.0010186511635588,0.0073266238766043,0.5,0.0,0.0,-0.0005093255817794,63186.61748678466,0.0085447146235505,0.7594293444297743,0.19999999999721108,0.009980424540830406,-0.0009735935853412973,92925.33126404411
2025-06-20,24996.46768752148,24866.04,-1,0.007561124040857,0.007561124040857,0.007561124040857,0.007561124040857,-0.005217844743183,0.5,2.0,0.002,0.0017805620204285,63299.125178080976,0.0073266238766043,0.9594293444274713,0.19999999999769702,0.012594631525974434,0.0070543642816565276,93580.86040177429
2025-06-23,24981.28426302774,25061.27,1,-0.0006074228040355,-0.0006074228040355,-0.0006074228040355,0.0006074228040355,0.003201826460565,0.2,2.0,0.002,-0.0018785154391928,63180.21679414654,-0.005217844743183,0.7594293444313912,0.1999999999960801,0.009958056691884237,-0.0006612947018574373,93518.97587459534
2025-06-24,25020.26079058264,25140.203,1,0.0015602291357206,0.0015602291357206,0.0015602291357206,0.0015602291357206,0.0047938033268825,0.2,0.0,0.0,0.0003120458271441,63199.93191715522,0.003201826460565,0.9594293428601333,0.19999999842874205,0.01256663051663116,0.0012969296159669069,93640.263404062
2025-06-25,25159.00275211016,25161.098,1,0.0055451844682508,0.0055451844682508,0.0055451844682508,0.0055451844682508,8.328024407357381e-05,0.2,0.0,0.0,0.0011090368936501,63270.02297332752,0.0047938033268825,0.975180941037309,0.015751598177175752,0.012758310119034433,0.005391806609797109,94145.15359522717
2025-06-26,25400.034306825,25167.191,-1,0.0095803302336625,0.0095803302336625,0.0095803302336625,0.0095803302336625,-0.0091670469422333,0.5,2.0,0.002,0.0027901651168312,63446.556784368826,8.328024407357381e-05,0.7751809412480571,0.19999999978925187,0.010130177659922128,0.007226489408208464,94825.49255051721
2025-06-27,25546.982069404883,25339.432,-1,0.0057853371694225,0.0057853371694225,0.0057853371694225,-0.0057853371694225,-0.0081242500128202,0.5,0.0,0.0,-0.0028926685847112,63263.02692275058,-0.0091670469422333,0.5751809412515488,0.1999999999965083,0.00750807087895719,0.003127615678569497,95122.0702477463
2025-06-30,25528.483515998098,25539.672,1,-0.0007240993615813,-0.0007240993615813,-0.0007240993615813,0.0007240993615813,0.0004382745255858,0.2,2.0,0.002,-0.0018551801276837,63145.66261238637,-0.0081242500128202,0.37518094125305174,0.1999999999984971,0.004891909049746477,-0.0004716682800373031,95077.20418447896
2025-07-01,25536.71403856097,25591.713,1,0.0003224054635957,0.0003224054635957,0.0003224054635957,0.0003224054635957,0.0021537211622442,0.2,0.0,0.0,6.44810927191486e-05,63149.73431371208,0.0004382745255858,0.3751809410304177,2.226340223288048e-10,0.004886477335590179,0.0001209603850025488,95088.70475970209
2025-07-02,25485.2233724098,25624.504,1,-0.0020163387534284,-0.0020163387534284,-0.0020163387534284,-0.0020163387534284,0.0054651523180677,0.5,0.0,0.0,-0.0010081693767142,63086.06868542935,0.0021537211622442,0.3751809411075765,7.715877936576021e-11,0.004881093672242598,-0.0007564918711801034,95016.77092751033
2025-07-03,25435.828494604088,25677.209,1,-0.0019381771579521,-0.0019381771579521,-0.0019381771579521,-0.0019381771579521,0.0094897834936698,0.5,0.0,0.0,-0.000969088578976,63024.932696773794,0.0054651523180677,0.5751809410892204,0.19999999998164386,0.007474907336303367,-0.0013148025616901632,94891.8426336913
2025-07-04,25451.38534048676,25729.074,1,0.000611611526079,0.000611611526079,0.000611611526079,0.000611611526079,0.0109105518539892,1.0,0.0,0.0,0.000611611526079,63063.47947204149,0.0094897834936698,0.7751809409767302,0.19999999988750983,0.010063128905753527,0.00027410959841062333,94917.85339856807
2025-07-07,25457.51341989188,25641.674,1,0.0002407758683127,0.0002407758683127,0.0002407758683127,0.0002407758683127,0.0072340364540168,0.5,0.0,0.0,0.0001203879341563,63071.07155405584,0.0109105518539892,0.9751809409542719,0.1999999999775417,0.012645830367066194,3.480003784271893e-05,94921.1565434583
2025-07-08,25497.67733521132,25601.379,1,0.0015776841460115,0.0015776841460115,0.0015776841460115,0.0015776841460115,0.0040671024040873,0.2,0.0,0.0,0.0003155368292023,63090.97279998839,0.0072340364540168,0.9849070202557166,0.009726079301444757,0.012758310421894679,0.0015441461118514267,95067.72867826733
2025-07-09,25484.341567244544,25643.39,1,-0.0005230189319385,-0.0005230189319385,-0.0005230189319385,-0.0005230189319385,0.0062410257818817,0.5,0.0,0.0,-0.0002615094659692,63074.473913383976,0.0040671024040873,0.9859523079842714,0.0010452877285547224,0.012758310128642324,-0.0005167170107927873,95018.60556568184
2025-07-10,25404.558591026424,25687.15,1,-0.003130666570592,-0.003130666570592,-0.003130666570592,-0.003130666570592,0.0111236496379589,1.0,0.0,0.0,-0.003130666570592,62877.00876644567,0.0062410257818817,0.9869908133473484,0.0010385053630770358,0.01275831030837574,-0.003090977650191029,94724.905179526
2025-07-11,25247.139783125967,25513.951,1,-0.0061964787672422,-0.0061964787672422,-0.0061964787672422,-0.0061964787672422,0.0105679779636803,1.0,0.0,0.0,-0.0061964787672422,62487.39271667668,0.0111236496379589,0.9880225476924087,0.00103173434506032,0.012758310236205165,-0.006123292472677616,94144.8768806651
2025-07-14,25145.263677295014,25332.428,1,-0.0040351543464358,-0.0040351543464358,-0.0040351543464358,-0.0040351543464358,0.0074433231286409,0.5,0.0,0.0,-0.0020175771732179,62361.319579517614,0.0105679779636803,0.989047600257078,0.0010250525646693376,0.01275831023611888,-0.003991984775573916,93769.0519654592
2025-07-15,25176.49732523218,25228.123,1,0.0012421284715089,0.0012421284715089,0.0012421284715089,0.0012421284715089,0.0020505503248094,0.2,0.0,0.0,0.0002484256943017,62376.81173363173,0.0074433231286409,0.9900660387341664,0.0010184384770883792,0.012758310331388443,0.0012287707769086532,93884.2726362928
2025-07-16,25198.47056946872,25200.47,1,0.0008727681199132,0.0008727681199132,0.0008727681199132,0.0008727681199132,7.934729712135517e-05,0.2,0.0,0.0,0.0001745536239826,62387.69983217232,0.0020505503248094,0.9900660387750868,4.0920378197029095e-11,0.012745284348130883,0.0008640980752107215,93965.3978555704
2025-07-17,25144.688416977624,25031.697,-1,-0.0021343419372548,-0.0021343419372548,-0.0021343419372548,-0.0021343419372548,-0.0044936495176982,0.2,2.0,0.002,-0.0024268683874509,62236.29309568384,7.934729712135517e-05,0.7900660395162953,0.19999999925879153,0.010160344309185112,-0.0018862710805992286,93788.15364301842
2025-07-18,25035.736424882067,24771.957,-1,-0.0043330022742295,-0.0043330022742295,-0.0043330022742295,0.0043330022742295,-0.0105361160704626,1.0,0.0,0.0,0.0043330022742295,62505.96309520705,-0.0044936495176982,0.5900660395220914,0.19999999999420393,0.007580687064453671,-0.00275675749118902,93529.60244787825
2025-07-21,25069.705299609104,24775.508,-1,0.0013568154797027,0.0013568154797027,0.0013568154797027,-0.0013568154797027,-0.0117351718376079,1.0,0.0,0.0,-0.0013568154797027,62421.15403690575,-0.0105361160704626,0.39006603952237034,0.199999999999721,0.005006246549641542,0.0003292476405305563,93560.39684880397
2025-07-22,25064.26356658908,24921.467,-1,-0.0002170641000757,-0.0002170641000757,-0.0002170641000757,0.0002170641000757,-0.0056972177223443,0.5,0.0,0.0,0.0001085320500378,62427.9287327191,-0.0117351718376079,0.19006603952237186,0.19999999999999848,0.0024369574676914476,-0.00024125651382387458,93537.82479362826
2025-07-23,25160.45241374436,24966.426,-1,0.0038376889430535,0.0038376889430535,0.0038376889430535,-0.0038376889430535,-0.0077115629939296,0.5,0.0,0.0,-0.0019188444715267,62308.13924680145,-0.0056972177223443,-0.009933960465302271,0.19999999998767412,0.00013003153891833814,-0.00023812345022609525,93515.55124406175
2025-07-24,25099.66703775523,25081.258,-1,-0.0024159094991441,-0.0024159094991441,-0.0024159094991441,0.0024159094991441,-0.0007334375283758,0.2,0.0,0.0,0.0004831818998288,62338.24541189752,-0.0077115629939296,-0.20993396044191723,0.19999999997661497,0.0027450950720359487,0.0003071814492479546,93544.2774866201
2025-07-25,24937.32988069825,24989.467,1,-0.0064677016158337,-0.0064677016158337,-0.0064677016158337,0.0064677016158337,0.0020907258135164,0.2,2.0,0.002,-0.0007064596768332,62294.20595518947,-0.0007334375283758,-0.2099339604341671,7.75013386800083e-12,0.0027422630648473215,0.0013577902151106806,93671.29099127105
2025-07-28,24778.847740115176,24856.094,1,-0.0063552169114039,-0.0063552169114039,-0.0063552169114039,-0.0063552169114039,0.0031174274403312,0.2,0.0,0.0,-0.0012710433822807,62215.0273169557,0.0020907258135164,-0.009933960438283,0.19999999999588408,0.00012962949311780516,-0.00013686752662129067,93658.47043335764
2025-07-29,24804.96083140596,24600.672,-1,0.0010538460692224,0.0010538460692224,0.0010538460692224,0.0010538460692224,-0.0082358054420834,0.5,2.0,0.002,-0.0014730769653887,62123.379793314045,0.0031174274403312,0.19006603871613023,0.19999999915441324,0.0024251247426540718,3.00348639253081e-07,93658.4985635518
2025-07-30,24835.91812290436,24686.594,-1,0.0012480282355136,0.0012480282355136,0.0012480282355136,-0.0012480282355136,-0.0060124261227391,0.5,0.0,0.0,-0.0006240141177568,62084.613927280254,-0.0082358054420834,-0.009933961282983518,0.19999999999911375,0.0001293669362273678,-0.00021239786417077608,93638.60569849545
2025-07-31,24794.158484973905,24756.87,-1,-0.0016814211467359,-0.0016814211467359,-0.0016814211467359,0.0016814211467359,-0.0015039221837879,0.2,0.0,0.0,0.0003362842293471,62105.49200382911,-0.0060124261227391,-0.20993396126204494,0.19999999997906143,0.0027311649094915766,0.00015298740190497614,93652.93122549927
2025-08-01,24652.74682292613,24803.422,1,-0.0057034265604729,-0.0057034265604729,-0.0057034265604729,0.0057034265604729,0.006111902180967,0.5,2.0,0.002,0.0008517132802364,62158.3880761444,-0.0015039221837879,-0.20993396138053116,1.1848622083476812e-10,0.0027284464205875863,0.0011973429311645273,93765.06590068495
2025-08-04,24696.011165678265,24660.992,-1,0.0017549501912663,0.0017549501912663,0.0017549501912663,0.0017549501912663,-0.0014180089830431,0.2,2.0,0.002,-0.0016490099617467,62055.88827500072,0.006111902180967,-0.009933961383491716,0.19999999999703943,0.00012898101045166993,-0.00021743360742703025,93744.67822415555
2025-08-05,24667.297068971213,24610.756,-1,-0.0011627018029113,-0.0011627018029113,-0.0011627018029113,0.0011627018029113,-0.0022921469187775,0.2,0.0,0.0,0.0002325403605822,62070.318773636434,-0.0014180089830431,-0.00993396148235312,9.886140517334496e-11,0.0001288544216654298,1.155023482672198e-05,93745.7609972028
2025-08-06,24609.759433254952,24560.938,-1,-0.0023325472408015,-0.0023325472408015,-0.0023325472408015,0.0023325472408015,-0.0019838240754593,0.2,0.0,0.0,0.0004665094481603,62099.27516379466,-0.0022921469187775,-0.00993520714823955,1.245665886429742e-06,0.00012874498582238642,2.3173094354531075e-05,93747.93337656773
2025-08-07,24601.34858235529,24573.168,-1,-0.0003417689198658,-0.0003417689198658,-0.0003417689198658,0.0003417689198658,-0.0011454893320564,0.2,0.0,0.0,6.835378397316295e-05,62103.519884234105,-0.0019838240754593,-0.009935207889691147,7.414515963005686e-10,0.0001286203769211657,3.395544527650321e-06,93748.25170184988
2025-08-08,24454.226950325046,24576.855,1,-0.0059802263090472,-0.0059802263090472,-0.0059802263090472,0.0059802263090472,0.0050145952241325,0.5,2.0,0.002,0.0009901131545236,62165.009396213696,-0.0011454893320564,-0.009935207895217749,5.5266017456867544e-12,0.00012849679560055928,5.941479163530804e-05,93753.82173469091
2025-08-11,24535.08052437513,24434.107,-1,0.0033063230424059,0.0033063230424059,0.0033063230424059,0.0033063230424059,-0.004115475564664,0.2,2.0,0.002,-0.0013387353915188,62081.78689802089,0.0050145952241325,0.19006479210265223,0.19999999999787,0.0024049827699586645,0.00042841560168121605,93793.98733463929
2025-08-12,24505.61258112941,24501.121,-1,-0.0012010534555386,-0.0012010534555386,-0.0012010534555386,0.0012010534555386,-0.0001832878535291,0.2,0.0,0.0,0.0002402106911077,62096.69960695686,-0.004115475564664,-0.009935207870261883,0.19999999997291412,0.00012825247112969892,-0.00018806728422884178,93776.34775416426
2025-08-13,24575.90593036459,24361.531,-1,0.002868459174504,0.002868459174504,0.002868459174504,-0.002868459174504,-0.0087229716362041,0.5,0.0,0.0,-0.001434229587252,62007.63868310986,-0.0001832878535291,-1.5430764228006735e-07,0.009935053562619603,2.0834964639982218e-09,-9.935496187791798e-06,93775.41603961865
2025-08-14,24610.141831013505,24538.36,-1,0.0013930676958937,0.0013930676958937,0.0013930676958937,-0.0013930676958937,-0.0029167581197376,0.2,0.0,0.0,-0.0002786135391787,61990.36251544025,-0.0087229716362041,-0.20000015430566095,0.19999999999801868,0.0025769368619273335,-0.00047861375413499026,93730.53383570237
2025-08-18,24775.037865084232,24596.863,-1,0.0067003284744555,0.0067003284744555,0.0067003284744555,-0.0067003284744555,-0.0071917090926159,0.5,0.0,0.0,-0.0033501642372277,61782.68461988823,-0.0029167581197376,-0.400000154205968,0.19999999990030706,0.005149086318346564,-0.002880132422913146,93460.5774861852
2025-08-19,24902.113394381136,24944.291,1,0.0051291759870928,0.0051291759870928,0.0051291759870928,-0.0051291759870928,0.0016937359874195,0.2,2.0,0.002,-0.0030258351974185,61595.74039817436,-0.0071917090926159,-0.6000001541911146,0.19999999998514661,0.007716505749225135,-0.0032775063831141896,93154.2598469047
2025-08-20,24993.852744667303,24915.588,-1,0.0036839985760752,0.0036839985760752,0.0036839985760752,0.0036839985760752,-0.0031313597574108,0.2,2.0,0.002,-0.0012632002847849,61517.93264136184,0.0016937359874195,-0.40000015419846363,0.199999999992651,0.005139625835411214,-0.0016735999984896514,92998.3568777656
2025-08-21,25049.41230395824,24983.21,-1,0.0022229289681157,0.0022229289681157,0.0022229289681157,-0.0022229289681157,-0.0026428685493663,0.2,0.0,0.0,-0.0004445857936231,61490.58264245643,-0.0031313597574108,-0.6000001541359332,0.19999999993746959,0.007701923465529899,-0.0015337577234401205,92855.7199296371
2025-08-22,24938.59096409147,25055.479,1,-0.0044241093771792,-0.0044241093771792,-0.0044241093771792,0.0044241093771792,0.0046870344871061,0.2,2.0,0.002,-0.0011151781245641,61422.00968982685,-0.0026428685493663,-0.8000001540455479,0.1999999999096147,0.010259287989142994,0.003339288183348098,93165.7919379544
2025-08-25,24956.612239362115,25119.602,1,0.0007226260415673,0.0007226260415673,0.0007226260415673,0.0007226260415673,0.0065309249137914,0.5,0.0,0.0,0.0003613130207836,61444.202261690494,0.0046870344871061,-0.6000001540803646,0.19999999996518336,0.007687066361451865,-0.0006335757362480473,93106.76435273419
2025-08-26,24805.4649459106,25084.932,1,-0.0060564026880669,-0.0060564026880669,-0.0060564026880669,-0.0060564026880669,0.0112663501651266,1.0,0.0,0.0,-0.0060564026880669,61072.07142994666,0.0065309249137914,-0.4000001540820193,0.19999999999834528,0.005119815351786095,0.0022225620084111706,93313.69990991065
2025-08-28,24617.2336989756,24907.145,1,-0.0075882974717644,-0.0075882974717644,-0.0075882974717644,-0.0075882974717644,0.0117767619452897,1.0,0.0,0.0,-0.0075882974717644,60608.63838471938,0.0112663501651266,-0.20000015408162844,0.20000000000039084,0.0025574790792477348,0.0013176606635697207,93436.65570165408
2025-08-29,24499.56986068522,24776.336,1,-0.0047797343815798,-0.0047797343815798,-0.0047797343815798,-0.0047797343815798,0.0112967754490624,1.0,0.0,0.0,-0.0047797343815798,60318.9451920112,0.0117767619452897,-1.5406813964567895e-07,0.2000000000134888,2.565457980424655e-09,-0.00019999926360870466,93417.96843931968
2025-09-01,24577.12133453388,24616.428,1,0.0031654218539203,0.0031654218539203,0.0031654218539203,0.0031654218539203,0.0015993193397669,0.2,0.0,0.0,0.000633084370784,60357.132173474434,0.0112967754490624,0.19999984593164996,0.1999999999997896,0.0024980121591995316,0.00043308388309294823,93458.42625584206
2025-09-02,24578.652992619154,24752.514,1,6.232048352727837e-05,6.232048352727837e-05,6.232048352727837e-05,6.232048352727837e-05,0.007073658895508,0.5,0.0,0.0,3.1160241763639185e-05,60359.01291630513,0.0015993193397669,0.1999998460769585,1.4530854297589713e-10,0.002495326362463886,1.246408696758876e-05,93459.59112979476
2025-09-03,24662.951461983343,24712.594,1,0.0034297432568621,0.0034297432568621,0.0034297432568621,0.0034297432568621,0.0020128384914992,0.2,0.0,0.0,0.0006859486513724,60400.41609981324,0.007073658895508,0.39999984602685806,0.19999999994989956,0.004985322836856619,0.0011718967747065953,93569.11612320515
